05.12.2019 16:58:49.792 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@32b9a9c5
05.12.2019 16:58:49.795 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@20843456
05.12.2019 16:58:49.795 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@20843456
05.12.2019 16:58:49.798 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@414322fe
05.12.2019 16:58:49.798 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@414322fe
05.12.2019 16:58:49.799 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@31514fec
05.12.2019 16:58:49.799 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@33920c79
05.12.2019 16:58:49.800 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@3277e5b7
05.12.2019 16:58:49.803 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@467c500e
05.12.2019 16:58:49.803 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@467c500e
05.12.2019 16:58:49.804 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@555105b6
05.12.2019 16:58:49.804 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@7109d332
05.12.2019 16:58:49.804 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@682989de
05.12.2019 16:58:49.804 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@4c31cc44
05.12.2019 16:58:49.804 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@11901cc1
05.12.2019 16:58:49.804 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@2ebfcd82
05.12.2019 16:58:49.804 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@a7cc6f2
05.12.2019 16:58:49.805 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@486d7815
05.12.2019 16:58:49.813 [http-bio-8888-exec-3] WARN   o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000402: Using Hibernate built-in connection pool (not for production use!)
05.12.2019 16:58:49.814 [http-bio-8888-exec-3] INFO   o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000401: using driver [org.h2.Driver] at URL [jdbc:h2:tcp://localhost/~/test]
05.12.2019 16:58:49.814 [http-bio-8888-exec-3] INFO   o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000046: Connection properties: {user=sa, password=sa}
05.12.2019 16:58:49.814 [http-bio-8888-exec-3] INFO   o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000006: Autocommit mode: false
05.12.2019 16:58:49.816 [http-bio-8888-exec-3] INFO   o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 100 (min=1)
05.12.2019 16:58:49.816 [http-bio-8888-exec-3] DEBUG  o.h.e.j.c.i.DriverManagerConnectionProviderImpl - Initializing Connection pool with 1 Connections
05.12.2019 16:58:49.832 [http-bio-8888-exec-3] DEBUG  o.h.e.j.e.i.JdbcEnvironmentInitiator - Database ->
       name : H2
    version : 1.4.200 (2019-10-14)
      major : 1
      minor : 4
05.12.2019 16:58:49.833 [http-bio-8888-exec-3] DEBUG  o.h.e.j.e.i.JdbcEnvironmentInitiator - Driver ->
       name : H2 JDBC Driver
    version : 1.4.200 (2019-10-14)
